Pharmacy,Populations,Insurance,Poverty,Work,Average,County,Target,Result
SHELTON PHARMACY COMPOUNDING SPECIALISTS,"[['37089930900', '37089930900']]",0.17454422687373397,0.9196488858879136,0.051654287643484134,0.3819491334683773,Henderson,0.5904929953090631,True
WAL-MART SUPERCENTER - 1842,"[['37081016503', '37081016503']]",0.043514092632272953,0.9449480797758365,0.05785396406790835,0.34877204549200597,Guilford,0.6247971407630547,False
CVS - 7322,"[['37023021100', '37023021100']]",0.22939582336999842,0.9188586003507094,0.15892459433662107,0.43572633935244304,Burke,0.62122229939238,True
HARRIS TEETER - 104,"[['37183053619', '37183053620', '37183053620']]",0.04028355258673574,0.9645559266580328,0.0330769754304771,0.34597215155841526,Wake,0.6112400554835205,False
HARRIS TEETER - 43,"[['37183054217', '37183054219']]",0.04183056701525473,0.9234385493619879,0.004409509202453987,0.32322620852656553,Wake,0.6112400554835205,False
RITE AID - 11381,"[['37069060601', '37183054216', '37183054221', '37183054215']]",0.0944779534109817,0.9547628951747088,0.03213394342762063,0.3604582640044371,Franklin,0.6066106492302533,False
TAYLOR DRUG COMPANY,"[['37131920101', '37131920102', '37131920103']]",0.14741830880518833,0.8770266899476179,0.16110414052697616,0.39518304642659413,Northampton,0.6143513609049133,True
WAL-MART SUPERCENTER - 1197,"[['37127010505', '37127010505']]",0.13677339135840846,0.9689151383276344,0.13242151072427727,0.41270334680344,Nash,0.6152477772611347,True
CVS - 3594,[['37129010700']],0.24070125562662875,0.8858090499881545,0.34579219558063,0.49076750039847106,New Hanover,0.6183353687872396,True
SAM'S DRUG STORE,"[['37155960900', '37155960900']]",0.1818637274549098,0.8962925851703407,0.2029058116232465,0.4270207080828323,Robeson,0.6425942755842783,True
CVS - 5587,"[['37051003501', '37051003602', '37085071203', '37085071204', '37085071303', '37051003501']]",0.13206948800169138,0.9177913245709856,0.18322780721023388,0.4110295399276369,Cumberland,0.6040513776722567,True
WALGREENS - 10255,"[['37179021021', '37179021020']]",0.03531425015556938,0.8789670192906036,0.01773490976975731,0.3106720597386435,Union,0.6020998533440247,False
EAST CAROLINA UNIVERSITY STUDENT HEALTH SERVICES PHARMACY,"[['37147000101', '37147000101']]",0.13585375986705442,0.9397590361445783,0.6281678437889489,0.5679268799335272,Pitt,0.645969128565846,True
RITE AID - 11505,"[['37051003203', '37051003205', '37051003208', '37051003209', '37051003302', '37051003302']]",0.16167166769097285,0.8842775026210188,0.21396012387348204,0.41996976472849123,Cumberland,0.6040513776722567,True
CVS - 2710,"[['37063002034', '37063002023']]",0.07381128878534364,0.9366726675844541,0.07116382505559674,0.36054926047513153,Durham,0.6141125194963134,False
CALABASH FAMILY PHARMACY,"[['37019020517', '37019020516']]",0.20457110609480814,0.9311512415349887,0.10016930022573363,0.41196388261851014,Brunswick,0.5945979614666878,True
CVS - 4622,"[['37129012004', '37129012006', '37129012009', '37129012010', '37129012006']]",0.11581769436997319,0.9356980820787791,0.040675174969123096,0.3640636504726252,New Hanover,0.6183353687872396,False
CVS - 3319,"[['37119005828', '37119005829']]",0.08493054334446984,0.9405662036222965,0.04290487075786882,0.3561338725748784,Mecklenburg,0.6095541200719841,False
EDGEWAY PHARMACY,"[['37071031001', '37071032201', '37071032301', '37071032201']]",0.16777595297778547,0.9190076929725992,0.1071951744937527,0.3979929401480458,Gaston,0.615712135351936,True
STOKES REYNOLDS MEMORIAL HOSPITAL,"[['37169070102', '37169070200', '37169070200']]",0.22872456792824328,0.8806606869394006,0.1367893705075147,0.41539154179171955,Stokes,0.6173559403127896,True
WALGREENS - 10275,[['37119005406']],0.0948586118251928,0.920051413881748,0.09943181818181818,0.371447281296253,Mecklenburg,0.6095541200719841,True
WAL-MART SUPERCENTER - 5743,"[['37101041105', '37101041108', '37101041109', '37101041111', '37101041109']]",0.14360425767550605,0.922168215098751,0.04815270935960591,0.37130839404462096,Johnston,0.608306517761373,True
HARRIS TEETER - 298,"[['37037020703', '37183053410', '37183053411', '37183053617']]",0.055122281409105627,0.9740133611936784,0.06430527338574331,0.3644803053295091,Chatham,0.6020336574752454,True
INGLES MARKETS - 55,"[['37021002603', '37087920201', '37087920202', '37087920201']]",0.20192475940507437,0.8671041119860018,0.12205623901581722,0.39702837013563114,Buncombe,0.6032988614670457,True
RITE AID - 11502,[['37051003800']],0.22082810539523212,0.8707653701380176,0.354014598540146,0.48186935802446523,Cumberland,0.6040513776722567,True
MASSEY HILL DRUG COMPANY,"[['37051000500', '37051000500']]",0.247001332741004,0.8382940915148823,0.4329080510338759,0.5060678250965874,Cumberland,0.6040513776722567,True
RITE AID - 11508,"[['37125950702', '37125950703', '37125950704', '37125951200', '37125950702']]",0.15899974931060415,0.9464778139884683,0.06076899030947171,0.3887488512028481,Moore,0.5874958594441854,True
WAL-MART - 1795,"[['37175960100', '37175960301']]",0.1532015189210423,0.8589760377111432,0.11879382889200561,0.37699046184139706,Transylvania,0.5864944358531187,True
CVS - 2772,[['37119005817']],0.08228857989514475,0.9892865283793025,0.06788571428571429,0.37982027418672054,Mecklenburg,0.6095541200719841,True
GREENSBORO TREATMENT CENTER,"[['37081012504', '37081012504']]",0.10398773006134969,0.8260736196319018,0.31093990755007705,0.4136670857477762,Guilford,0.6247971407630547,True
HARRIS TEETER - 120,"[['37037020704', '37063002019', '37063002033', '37135012103', '37135012103']]",0.08260410848383293,0.9630112331657668,0.07819772854217091,0.37460435673059017,Chatham,0.6020336574752454,True
MEDICAL ARTS PHARMACY OF LUMBERTON,"[['37155960802', '37155961100', '37155961200', '37155961302', '37155961500', '37155961601', '37155961200']]",0.13751772135584484,0.8679812690638828,0.282473252266575,0.4293240808954342,Robeson,0.6425942755842783,True
HOUSER DRUG COMPANY INCORPORATED,"[['37071030700', '37071030700']]",0.1423076923076923,0.9348901098901099,0.17032967032967034,0.41584249084249086,Gaston,0.615712135351936,True
CROSSNORE DRUG,"[['37011930400', '37011930400']]",0.1901743264659271,0.8871632329635499,0.0659270998415214,0.3810882197569994,Avery,0.558366672301422,True
CVS - 7329,"[['37105030402', '37105030300']]",0.2198922662562524,0.8267602924201616,0.246321365509123,0.43099130806184566,Lee,0.6065373242283066,True
RITE AID - 11389,"[['37183051101', '37183051400', '37183051502', '37183052404', '37183052408', '37183052409', '37183051502']]",0.0571319018404908,0.9234662576687117,0.2771376591873863,0.41924527289886293,Wake,0.6112400554835205,True
RITE AID - 11313,"[['37067002801', '37169070506']]",0.14019175952319254,0.9128012438455558,0.08394965615674063,0.3789808865084963,Forsyth,0.6221954212353153,True
TOWN CENTER PHARMACY,"[['37125950900', '37125951001', '37125950900']]",0.19293550976719293,0.8643296762108643,0.10013143744772374,0.38579887447526034,Moore,0.5874958594441854,True
US BIOSERVICES,"[['37119003903', '37119003903']]",0.19139004149377592,0.866701244813278,0.5934459805427548,0.5505124222832696,Mecklenburg,0.6095541200719841,True
TARHEEL DRUG,"[['37125950100', '37125950201', '37125950202', '37125950201']]",0.16718355571583124,0.8434186801298234,0.18172461956921268,0.39744228513828905,Moore,0.5874958594441854,True
INGLES - 28,"[['37115010400', '37115010500']]",0.17260751646648587,0.9128244866330879,0.11412625096227867,0.3998527513539509,Madison,0.614916858651872,True
HIGH POINT REGIONAL RETAIL PHARMACY,[['37081013700']],0.0891483152029716,0.9413637569647121,0.06606526930220218,0.3655257804899619,Guilford,0.6247971407630547,False
WALGREENS - 12283,[['37081010200']],0.08554867079752149,0.8606835898460924,0.25290401467291623,0.39971209177217676,Guilford,0.6247971407630547,True
HARRIS TEETER - 90,"[['37183053711', '37183053720', '37183053721', '37183053721']]",0.058255376017494837,0.9685943384764913,0.018952739642813753,0.34860081804559995,Wake,0.6112400554835205,False
ASHEVILLE DISCOUNT PHARMACY,"[['37021000100', '37021000600', '37021000100']]",0.17769272826681246,0.8911973756150902,0.25404220334338173,0.44097743574176146,Buncombe,0.6032988614670457,True
WAL-MART SUPERCENTER - 948,[['37035011000']],0.17078189300411523,0.828395061728395,0.33442892358258014,0.4445352927716968,Catawba,0.607559909583031,True
BI-LO - 93,"[['37071031202', '37071031202']]",0.10596833130328867,0.9212342671538774,0.194750656167979,0.407317751541715,Gaston,0.615712135351936,True
CVS - 5757,[['37081013602']],0.1298434693353862,0.8211444701052092,0.22527187985499741,0.3920866064318642,Guilford,0.6247971407630547,True
WAL-MART - 1060,[['37023021400']],0.22391505078485688,0.8605724838411819,0.17144177449168208,0.4186431030392403,Burke,0.62122229939238,True
WAL-MART SUPERCENTER - 1337,"[['37171930802', '37171930902', '37171930901']]",0.1929740134744947,0.8544273339749759,0.16477410002416043,0.40405848249121035,Surry,0.6140156870430253,True
RITE AID - 11447,"[['37119006306', '37119006307', '37119006309', '37119006309']]",0.12454058594980573,0.9027617347474536,0.10920928278903706,0.3788372011620988,Mecklenburg,0.6095541200719841,True
WAL-MART SUPERCENTER - 2908,"[['37123960102', '37123960502', '37123960102']]",0.19380472371422264,0.8652784931204474,0.24739407574053243,0.4354924308584008,Montgomery,0.60217836313777,True
RITE AID - 11442,"[['37071031901', '37071031902', '37071032000', '37071032801', '37071032900', '37071032801']]",0.24921630094043887,0.9043887147335423,0.23314311458176903,0.46224937675191674,Gaston,0.615712135351936,True
RITE AID - 11401,"[['37183054022', '37183054023', '37183054022']]",0.09956195244055069,0.880287859824781,0.10385977997389521,0.36123653074640893,Wake,0.6112400554835205,False
HARRIS TEETER - 345,[['37001020601']],0.09090909090909091,0.9885590599876314,0.04236239950525665,0.3739435168006597,Alamance,0.6189910453054347,True
CVS - 5313,"[['37183053718', '37183053719', '37183053724', '37183053718']]",0.054185673776353104,0.9641844408827518,0.02785652656230741,0.34874221374047076,Wake,0.6112400554835205,False
PORTERS NECK PHARMACY,"[['37129011612', '37129011612']]",0.05668430937339935,0.9079733652040294,0.06966023561550282,0.34477263673097713,New Hanover,0.6183353687872396,False
WALGREENS - 11251,"[['37179021009', '37179021012', '37179021009']]",0.040030955396088364,0.9631349373856761,0.02005065428450823,0.3410721823554243,Union,0.6020998533440247,False
RAMSEUR PHARMACY,"[['37151030805', '37151030900', '37151031001', '37151031002', '37151031102', '37151031102']]",0.19235308000944065,0.8293131932971443,0.15335161198827646,0.3916726284316205,Randolph,0.6098074001924837,True
CVS - 2314,[['37119006208']],0.04729011689691817,0.8929330499468651,0.04649309245483528,0.3289054197662062,Mecklenburg,0.6095541200719841,False
RITE AID - 11360,"[['37183052306', '37183052307', '37183053007', '37183053011', '37183053003']]",0.067424204334054,0.9432349539946704,0.12919216955839952,0.37995044262904126,Wake,0.6112400554835205,True
CVS - 5545,"[['37055970602', '37055990100', '37055970602']]",0.11089206505667816,0.8536224741251848,0.0451837140019861,0.3365660843946163,Dare,0.5847359151733029,False
CVS - 7512,[['37019020514']],0.16631652661064425,0.917016806722689,0.0914526908195568,0.3915953413842967,Brunswick,0.5945979614666878,True
CVS - 7571,[['37089931100']],0.12294673967147834,0.8227974116475859,0.08611249377799901,0.3439522150323544,Henderson,0.5904929953090631,False
RITE AID - 11565,"[['37021002206', '37021002206']]",0.1546300398759415,0.9703145768719539,0.03721754541426672,0.38738738738738737,Buncombe,0.6032988614670457,True
RIEGELWOOD MUTUAL DRUG,"[['37019020602', '37047930100', '37141920502', '37047930100']]",0.21049547496581808,0.8131388762289211,0.14611902106161012,0.38991779075211647,Brunswick,0.5945979614666878,True
RITE AID - 11317,"[['37067003105', '37067003105']]",0.1626740947075209,0.9144846796657382,0.1138627953316254,0.39700718990162814,Forsyth,0.6221954212353153,True
RITE AID - 11348,"[['37081011400', '37081012804', '37081012604']]",0.139158118146445,0.8755571276972055,0.302004834352339,0.4389066933986632,Guilford,0.6247971407630547,True
HARRIS TEETER - 3091,"[['37129012109', '37129012110']]",0.10900254570701226,0.9332330479055774,0.11366018399906835,0.38529859253721926,New Hanover,0.6183353687872396,True
WAL-MART - 1950,"[['37091950402', '37091950402']]",0.22474549725920126,0.8846254241712347,0.20219722730839654,0.4371893829129441,Hertford,0.620581553839164,True
FOOD LION - 2650,"[['37159051600', '37159051802', '37159051700']]",0.16275236918005767,0.8833951380304903,0.13085321053448543,0.39233357258167784,Rowan,0.6175117525471473,True
EDGEWOOD PHARMACY,"[['37001020601', '37001020601']]",0.09090909090909091,0.9885590599876314,0.04236239950525665,0.3739435168006597,Alamance,0.6189910453054347,True
HARRIS TEETER - 27,"[['37119005843', '37119005861']]",0.0737448559670782,0.9367901234567901,0.04248257550614006,0.3510058516433361,Mecklenburg,0.6095541200719841,False
CVS - 3898,"[['37135012101', '37135012102', '37135012101']]",0.10077869314975736,0.9166008351201896,0.12810338963836299,0.38182763930276997,Orange,0.6325227083559514,True
CVS - 7588,"[['37021000400', '37021000400']]",0.11178320832325188,0.9049116864263247,0.10308253231687106,0.3732591423554826,Buncombe,0.6032988614670457,True
KING HEALTHCARE PHARMACY,"[['37169070504', '37169070506']]",0.1925133689839572,0.8774509803921569,0.17587641117052882,0.4152802535155476,Stokes,0.6173559403127896,True
MIDTOWN PHARMACY,"[['37081015202', '37081015301', '37081017200']]",0.09094591857403281,0.9542232124772129,0.08147847690513614,0.37554920265212727,Guilford,0.6247971407630547,True
WALGREENS - 4843,"[['37071032302', '37071032302']]",0.2255278310940499,0.9049904030710173,0.299744081893794,0.47675410535295376,Gaston,0.615712135351936,True
RURAL HEALTH GROUP PHARMACY,"[['37185950201', '37185950202', '37185950201']]",0.21166258624527043,0.9205430669931004,0.24649298597194388,0.45956621307010487,Warren,0.6181551873224277,True
CVS - 5886,"[['37183053203', '37183053203']]",0.05790280210157618,0.945161996497373,0.04214098073555166,0.34840192644483364,Wake,0.6112400554835205,False
CVS - 4022,"[['37119000104', '37119000600', '37119000104']]",0.04208494208494209,0.9287644787644788,0.18667953667953668,0.3858429858429859,Mecklenburg,0.6095541200719841,True
COLE'S PHARMACY,[['37145920400']],0.24196221411998675,0.8578057673185283,0.25867195242814667,0.45281331128888724,Person,0.6329564005914684,True
HARRIS TEETER - 367,"[['37183054213', '37183054220', '37183054220']]",0.10538429348584182,0.9154693820616543,0.13014367415260147,0.38366578323336586,Wake,0.6112400554835205,True
WALGREENS - 6813,[['37081012619']],0.15323025952512423,0.9243511871893981,0.1,0.3925271489048408,Guilford,0.6247971407630547,True
RITE AID - 11338,"[['37067003103', '37067003107', '37067003108', '37067003202']]",0.14221667328755463,0.9146472958401907,0.13357094365241004,0.39681163759338506,Forsyth,0.6221954212353153,True
MESH PHARMACY,"[['37081010601', '37081011602', '37081010601']]",0.08178575820932235,0.8413479276841717,0.17115217660920254,0.3647619541675655,Guilford,0.6247971407630547,False
MAIN STREET PHARMACY,"[['37063000302', '37063002200', '37063002200']]",0.06499402628434886,0.9230585424133811,0.1796471858874355,0.3892332515283885,Durham,0.6141125194963134,True
WALGREENS - 9091,"[['37081016502', '37081016506']]",0.08552400981423064,0.9543463021381002,0.0755829300483942,0.37181774733357503,Guilford,0.6247971407630547,False
CVS - 6402,"[['37119006403', '37119006404', '37119006403']]",0.06963384516267583,0.9408353913883818,0.09304438100181676,0.3678378725176248,Mecklenburg,0.6095541200719841,True
WALGREENS - 11353,[['37037020402']],0.09970978441127695,0.6554726368159204,0.32305127136306794,0.3594112308634218,Chatham,0.6020336574752454,False
RITE AID - 11445,[['37071032506']],0.06757912745936698,0.9341317365269461,0.1502708867978329,0.38399391692804863,Gaston,0.615712135351936,True
WALGREENS - 10566,[['37059080600']],0.1554591467823572,0.9045553145336226,0.23740660400096408,0.4324736884389813,Davie,0.6075735138565691,True
MEDIPACK PHARMACY,"[['37067003804', '37067003804']]",0.09874572405929305,0.8948688711516534,0.138654503990878,0.3774230330672748,Forsyth,0.6221954212353153,True
SENTRY DRUG CENTER,"[['37109070201', '37109070201']]",0.13980263157894737,0.8704769736842105,0.19152437770006173,0.40060132765440654,Lincoln,0.6080074705264387,True
WALGREENS - 7505,[['37183053204']],0.07057777777777778,0.9614222222222222,0.07461633445052038,0.3688721114835068,Wake,0.6112400554835205,True
QUALITY CARE PHARMACY,"[['37123960501', '37125950303', '37125950306', '37125950303']]",0.11730276795512742,0.8914766491891233,0.0784050725521278,0.36239482989879285,Montgomery,0.60217836313777,True
PIEDMONT HEALTH MART PHARMACY,"[['37119005520', '37119005520']]",0.04173419773095624,0.9290923824959482,0.04872532894736842,0.33985063639142427,Mecklenburg,0.6095541200719841,False
WALGREENS - 12046,[['37147000606']],0.1268321866586898,0.9168411606341609,0.3275501046963805,0.45707448399641043,Pitt,0.645969128565846,True
MEDICINE MART LONG TERM CARE PHARMACY,[['37047931201']],0.21900953552753,0.9037219317133189,0.3079052599200246,0.4768789090536245,Columbus,0.6105412441232466,True
BLOOM - 2772,"[['37119003301', '37119003302', '37119003401', '37119003402', '37119003402']]",0.02804691483936767,0.9658337582865885,0.037298754279886354,0.34372647580194754,Mecklenburg,0.6095541200719841,False
RITE AID - 11545,[['37189920601']],0.1330686917500863,0.9099068001380739,0.6230936819172114,0.5553563912684573,Watauga,0.6598615554363839,True
CVS - 7381,[['37031970304']],0.22461273666092943,0.935025817555938,0.18416523235800344,0.44793459552495696,Carteret,0.5911289689548256,True
SEASHORE DRUGS,[['37019020516']],0.2417834980464261,0.967363824408182,0.05401057228223397,0.42105263157894735,Brunswick,0.5945979614666878,True
SAM'S CLUB - 6573,"[['37133000103', '37133001302', '37133001303', '37133001303']]",0.16769341547323785,0.8622289783182655,0.14106301861403903,0.3903284708018475,Onslow,0.560977263219856,True
RITE AID - 11567,"[['37021001802', '37021001900']]",0.1187764399609502,0.8973858336045124,0.08680441674866077,0.3676555634380411,Buncombe,0.6032988614670457,True
BURNSVILLE PHARMACY,"[['37199960400', '37199960200']]",0.14868571428571428,0.8838857142857143,0.12954493482734963,0.387372121132926,Yancey,0.6042744820322857,True
WAL-MART SUPERCENTER - 2836,"[['37183053105', '37183053105']]",0.12105263157894737,0.8929824561403509,0.058771929824561406,0.3576023391812866,Wake,0.6112400554835205,False
CVS - 4444,"[['37063000101', '37063000102', '37063000102']]",0.15099314466514327,0.821761293724732,0.1931538190777895,0.3886360858225549,Durham,0.6141125194963134,True
WALGREENS - 9191,"[['37067003904', '37067003909']]",0.09539605950944914,0.9495375954965822,0.046542018496180136,0.3638252245007372,Forsyth,0.6221954212353153,False
PARSON'S DRUGS,[['37007920502']],0.21016221374045801,0.9446564885496184,0.18177480916030533,0.4455311704834606,Anson,0.6105800726579717,True
BARBEE PHARMACY,"[['37093970300', '37093970300']]",0.32295454545454544,0.8540909090909091,0.3431125372450149,0.5067193305968232,Hoke,0.6058259374980034,True
LANE DRUG,"[['37081011102', '37081011202', '37081011300', '37081011300']]",0.1857318573185732,0.897206114918292,0.28697028310181116,0.45663608511289216,Guilford,0.6247971407630547,True
MCPHAIL'S PHARMACY,"[['37085071101', '37085071102', '37085070700']]",0.16002420025712774,0.8935944944415034,0.08930987821380243,0.3809761909708112,Harnett,0.6069880918386263,True
H AND H DRUG COMPANY,"[['37049960302', '37107010100', '37147001402', '37147001404', '37147001500', '37147001500']]",0.23940149625935161,0.9078415073427543,0.21567213842058564,0.45430504734089716,Craven,0.5961474614992683,True
HOWELL DRUG COMPANY INCORPORATED,"[['37093970201', '37093980100', '37093970300']]",0.2599578256794752,0.8686738519212746,0.25814711359404097,0.4622595970649302,Hoke,0.6058259374980034,True
FAIR BLUFF DISCOUNT DRUG,"[['37047930600', '37047930600']]",0.10109819121447028,0.7968346253229974,0.08107235142118863,0.32633505598621876,Columbus,0.6105412441232466,False
CVS - 3563,[['37035010403']],0.17333333333333334,0.8447179487179487,0.216,0.4113504273504274,Catawba,0.607559909583031,True
CVS - 3853,"[['37001020702', '37001020701']]",0.11993136458051115,0.9354285198229929,0.13745145850266413,0.39760378096872273,Alamance,0.6189910453054347,True
RITE AID - 11337,[['37067003201']],0.1087945413191812,0.890636846095527,0.10064442759666414,0.3666919383371241,Forsyth,0.6221954212353153,False
RITE AID - 11501,[['37051001200']],0.1671542812560952,0.8677589233469866,0.34758111521274526,0.46083143993860903,Cumberland,0.6040513776722567,True
WALGREENS - 7365,"[['37183053427', '37183053428', '37183053433', '37183053434', '37183053434']]",0.06907627916031277,0.9527919275818435,0.027596506606928348,0.34982157111636153,Wake,0.6112400554835205,False
WALGREENS - 9634,"[['37183053727', '37183053728', '37183980200', '37183053726']]",0.09519408502772643,0.9379852125693161,0.06044362292051756,0.3645409735058534,Wake,0.6112400554835205,False
CASWELL DEVELOPMENTAL CENTER,"[['37107010800', '37107010800']]",0.32229384307623915,0.9162036008001778,0.1967103800844632,0.47840260798696005,Lenoir,0.636768815649995,True
RITE AID - 11463,"[['37159050300', '37159050300']]",0.27749874434957306,0.8837267704671019,0.2795077850326469,0.4802444332831073,Rowan,0.6175117525471473,True
WALGREENS - 7978,[['37193960600']],0.21980495123780946,0.9302325581395349,0.20979284369114878,0.4532767843561643,Wilkes,0.613919248260094,True
DRUGS AMERICA,[['37155960900']],0.1818637274549098,0.8962925851703407,0.2029058116232465,0.4270207080828323,Robeson,0.6425942755842783,True
CVS - 7350,"[['37129011504', '37129011610', '37129011610']]",0.13849546264099738,0.8537019760834534,0.2580091041827708,0.4167355143024072,New Hanover,0.6183353687872396,True
DALLAS EXPRESS PHARMACY INCORPORATED,"[['37071030901', '37071030901']]",0.183861459100958,0.9016212232866617,0.18567737172388335,0.4237200180371677,Gaston,0.615712135351936,True
O'BERRY NEURO-MEDICAL TREATMENT CENTER,"[['37191001102', '37191001102']]",0.15134803921568626,0.8949142156862745,0.06815440289505428,0.37147221926567164,Wayne,0.615952372860234,True
ALLEN DRUGS,"[['37103920100', '37103920200', '37103920100']]",0.22807392372609764,0.8865505822027561,0.18106294600063905,0.4318958173098309,Jones,0.6174136821788547,True
RITE AID - 11516,[['37153970700']],0.21311970979443773,0.9141475211608222,0.5303900816449955,0.5525524375334184,Richmond,0.6425332748281407,True
WENDELL DRUG,"[['37101040205', '37183054402', '37183054403', '37183054404', '37183054404']]",0.15765833208564156,0.8748914508159904,0.09450073664271325,0.3756835065147817,Johnston,0.608306517761373,True
WALGREENS - 12437,"[['37057061803', '37057061805', '37057061501']]",0.16220670932712816,0.8726003490401396,0.15878378378378377,0.3978636140503505,Davidson,0.613972849529569,True
MASHBURN MEDICAL CENTER,[['37115010500']],0.17075185899201323,0.911594602038006,0.10757080610021787,0.3966390890434124,Madison,0.614916858651872,True
TROUTMAN 1ST RX PHARMACY,"[['37097061201', '37097061202', '37097061205', '37097061301', '37097061302', '37097061202']]",0.12634598904579158,0.9094228548008495,0.052751863924169196,0.3628402359236034,Iredell,0.6076536297665317,False
FORSYTH HEALTHCARE PHARMACY,[['37067002100']],0.07256554307116105,0.8974719101123596,0.12734082397003746,0.365792759051186,Forsyth,0.6221954212353153,False
BI-LO - 279,[['37119005710']],0.07776014509181592,0.8975289050102018,0.11465694096193299,0.3633153303546502,Mecklenburg,0.6095541200719841,False
CUSTOM CARE PHARMACY INCORPORATED,"[['37081011904', '37081015706', '37081012703']]",0.10422503001543651,0.9029786747470128,0.128483946660562,0.3785625504743371,Guilford,0.6247971407630547,True
WARRENSVILLE DRUG STORE,"[['37009970200', '37009970300', '37009970400', '37009970400']]",0.18229898908750083,0.9183236258954275,0.10649698593436034,0.4023732003057629,Ashe,0.6072887685790914,True
WAKEMED RALEIGH CAMPUS OUTPATIENT PHARMACY,"[['37183052001', '37183052001']]",0.13125322331098505,0.8017019082001031,0.29049844236760125,0.4078178579595632,Wake,0.6112400554835205,True
WAYNE PHARMACY,[['37191001900']],0.1329394387001477,0.9153126538650911,0.3249630723781389,0.45773838831445923,Wayne,0.615952372860234,True
GRAHAM DRUG COMPANY,[['37061090705']],0.15675675675675677,0.974903474903475,0.1138996138996139,0.41518661518661526,Duplin,0.6067501404607113,True
PHARMACARE SERVICES,"[['37001020100', '37001020100']]",0.19744318181818182,0.8835227272727273,0.32078598484848486,0.4672506313131313,Alamance,0.6189910453054347,True
RITE AID - 11486,"[['37119003809', '37119003810', '37119003809']]",0.11459981677354876,0.8364287498958941,0.17177506437411746,0.3742678770145201,Mecklenburg,0.6095541200719841,True
RITE AID - 11550,"[['37027030500', '37027030100']]",0.21865457573794764,0.8303877116683631,0.16814732555987413,0.4057298709887283,Caldwell,0.6086529128719823,True
BURKE PHARMACY,[['37023020500']],0.21377072819033885,0.839942321557318,0.23035328046142753,0.42802211006969476,Burke,0.62122229939238,True
RITE AID - 11480,"[['37119005604', '37119005622', '37119005623', '37119005623']]",0.056125338199207196,0.9132322406090732,0.22640093395597063,0.39858617092141696,Mecklenburg,0.6095541200719841,True
WALGREENS - 6935,[['37183052001']],0.13125322331098505,0.8017019082001031,0.29049844236760125,0.4078178579595632,Wake,0.6112400554835205,True
WAL-MART - 1666,"[['37119001701', '37119001701']]",0.05074142724745134,0.8032900834105653,0.3566385789114097,0.40355669652314213,Mecklenburg,0.6095541200719841,True
RITE AID - 11474,"[['37119003022', '37119002909']]",0.05572104433152269,0.9798493078675311,0.046434203609602244,0.36066818526955197,Mecklenburg,0.6095541200719841,False
CVS - 6988,"[['37183053803', '37183053804', '37183053902', '37183053803']]",0.05829544800598492,0.9728376589745066,0.02082853855005754,0.3506538818435163,Wake,0.6112400554835205,False
WHITLEY DRUGS INCORPORATED,"[['37089931600', '37089932000', '37089931200']]",0.17998779743746188,0.8787588250675499,0.09587727708533078,0.3848746331967809,Henderson,0.5904929953090631,True
BIG VALUE DISCOUNT DRUG CENTER,"[['37133000203', '37133000204', '37133000206', '37133000207', '37133000303', '37133000203']]",0.12980635597146298,0.9268507365885296,0.10346516468715562,0.3867074190823827,Onslow,0.560977263219856,True
WAL-MART SUPERCENTER - 5063,"[['37119005866', '37119005866']]",0.04112239961296565,0.8906627963231737,0.057329462989840346,0.32970488630865985,Mecklenburg,0.6095541200719841,False
RITE AID - 11329,"[['37001020701', '37001020701']]",0.1394222142472636,0.953884801722591,0.13529517315628925,0.4095340630420479,Alamance,0.6189910453054347,True
CVS - 4391,"[['37063002031', '37063002032', '37063002031']]",0.06402318535107364,0.8259781319984192,0.2149806743969079,0.36832733058213357,Durham,0.6141125194963134,False
VILLAGE PRESCRIPTION CENTER,"[['37047930200', '37047931302', '37047930300']]",0.13604741046122135,0.851971141458387,0.21741397288842546,0.401810841602678,Columbus,0.6105412441232466,True
RITE AID - 11392,"[['37183052602', '37183054004']]",0.13125354509359047,0.9140102098695405,0.10343654304185097,0.38290009933499397,Wake,0.6112400554835205,True
MONCURE COMMUNITY HEALTH CENTER,"[['37037020702', '37105030703', '37105030704', '37105030703']]",0.21973174903231615,0.9255558556125664,0.09979153448744675,0.41502637971077644,Chatham,0.6020336574752454,True
UNITED STATES COAST GUARD AIR STATION ELIZABETH CITY,"[['37053110302', '37139960701', '37139960702', '37139960701']]",0.1177886026175245,0.8805681084570691,0.06239917031574095,0.3535852937967782,Currituck,0.5881414324569355,True
MURDOCH DEVELOPMENTAL CENTER,"[['37077970701', '37077970702', '37077970702']]",0.21288188363494842,0.9000778361548939,0.12641105488516932,0.4131235915583373,Granville,0.609907866916445,True
WALGREENS - 9434,"[['37101040904', '37101040700']]",0.16510267917856658,0.8761049911600707,0.17883856929144568,0.4066820798766943,Johnston,0.608306517761373,True
BEULAVILLE PHARMACY,"[['37061090503', '37061090505', '37061090503']]",0.21248947178438216,0.8268559740103477,0.20598570216890827,0.4151103826545461,Duplin,0.6067501404607113,True
WALGREENS - 9084,"[['37119005712', '37119005709']]",0.08149910767400356,0.9206424747174301,0.021632604278713996,0.34125806222338256,Mecklenburg,0.6095541200719841,False
CAROLINA INFUSION CARE,"[['37119005930', '37119005932', '37119005932']]",0.1007043123687137,0.9152353886074386,0.0430290506867631,0.35298958388763846,Mecklenburg,0.6095541200719841,False
